Customer ID,Recency,Frequency,Monetary,Recency_Score,Frequency_Score,Monetary_Score,RF_Score,Segment
13078.0,1,32,16904.51,5,5,5,55,Champions
13079.0,52,1,199.08,3,1,1,31,About to Sleep
13080.0,36,3,222.65,3,3,1,33,Need Attention
13081.0,6,19,30867.77,5,5,5,55,Champions
13082.0,59,12,3722.12,3,5,5,35,Loyal Customers
13083.0,60,1,91.67999999999999,3,1,1,31,About to Sleep
13084.0,126,1,122.39999999999999,2,1,1,21,Hibernating
13085.0,314,6,2017.2,1,4,4,14,At Risk
13086.0,17,1,439.33000000000004,4,1,2,41,Promising
13087.0,361,1,313.64,1,1,2,11,Hibernating
13088.0,52,1,236.11,3,1,1,31,About to Sleep
13089.0,3,109,57912.03,5,5,5,55,Champions
13090.0,0,13,5192.27,5,5,5,55,Champions
13091.0,364,2,1976.0,1,2,4,12,Hibernating
13092.0,49,7,1662.45,3,5,4,35,Loyal Customers
13093.0,8,48,47111.18,5,5,5,55,Champions
13094.0,3,2,505.8,5,2,2,52,Potential Loyalists
13096.0,29,1,419.7000000000001,4,1,2,41,Promising
13097.0,23,18,7378.8,4,5,5,45,Loyal Customers
13101.0,133,3,594.21,2,3,3,23,At Risk
13102.0,0,14,5272.83,5,5,5,55,Champions
13103.0,72,2,465.70000000000005,2,2,2,22,Hibernating
13104.0,50,3,610.62,3,3,3,33,Need Attention
13105.0,71,1,72.0,2,1,1,21,Hibernating
13106.0,48,1,526.96,3,1,3,31,About to Sleep
13107.0,48,5,3721.45,3,4,5,34,Loyal Customers
13108.0,7,2,748.4599999999999,5,2,3,52,Potential Loyalists
13109.0,186,1,347.49,1,1,2,11,Hibernating
13110.0,72,5,1468.8,2,4,4,24,At Risk
13111.0,353,1,321.88000000000005,1,1,2,11,Hibernating
13112.0,176,1,20.599999999999998,1,1,1,11,Hibernating
13113.0,1,14,6379.7699999999995,5,5,5,55,Champions
13114.0,365,1,234.38,1,1,1,11,Hibernating
13115.0,14,6,3199.92,5,4,5,54,Champions
13117.0,0,12,1658.9,5,5,4,55,Champions
13118.0,11,4,1217.6,5,4,4,54,Champions
13119.0,303,1,134.9,1,1,1,11,Hibernating
13123.0,107,2,506.75,2,2,3,22,Hibernating
13124.0,20,1,916.12,4,1,3,41,Promising
13125.0,158,1,158.57,2,1,1,21,Hibernating
13126.0,1,7,1898.61,5,5,4,55,Champions
13128.0,266,1,263.5,1,1,2,11,Hibernating
13129.0,87,2,233.25,2,2,1,22,Hibernating
13131.0,53,4,2240.4700000000003,3,4,5,34,Loyal Customers
13133.0,94,1,90.65,2,1,1,21,Hibernating
13134.0,37,2,681.65,3,2,3,32,About to Sleep
13135.0,126,1,275.45,2,1,2,21,Hibernating
13136.0,10,8,3666.9500000000003,5,5,5,55,Champions
13137.0,21,8,4062.29,4,5,5,45,Loyal Customers
13138.0,7,2,504.85,5,2,2,52,Potential Loyalists
13139.0,72,1,3138.04,2,1,5,21,Hibernating
13140.0,1,3,791.96,5,3,3,53,Potential Loyalists
13141.0,20,12,5279.83,4,5,5,45,Loyal Customers
13143.0,219,1,405.1,1,1,2,11,Hibernating
13144.0,66,1,24.4,3,1,1,31,About to Sleep
13145.0,7,4,805.0,5,4,3,54,Champions
13148.0,24,14,4914.6900000000005,4,5,5,45,Loyal Customers
13150.0,119,3,449.96999999999997,2,3,2,23,At Risk
13151.0,260,2,1322.8700000000001,1,2,4,12,Hibernating
13152.0,52,7,2146.38,3,5,5,35,Loyal Customers
13154.0,34,3,1624.84,4,3,4,43,Potential Loyalists
13155.0,3,3,778.4200000000001,5,3,3,53,Potential Loyalists
13156.0,20,3,1586.54,4,3,4,43,Potential Loyalists
13157.0,44,5,3946.14,3,4,5,34,Loyal Customers
13158.0,23,1,307.12,4,1,2,41,Promising
13161.0,135,1,366.13,2,1,2,21,Hibernating
13162.0,15,12,7587.2,4,5,5,45,Loyal Customers
13163.0,245,1,17.65,1,1,1,11,Hibernating
13164.0,204,2,372.2,1,2,2,12,Hibernating
13165.0,48,1,429.68,3,1,2,31,About to Sleep
13166.0,49,1,466.98,3,1,2,31,About to Sleep
13167.0,25,1,333.82,4,1,2,41,Promising
13168.0,177,1,556.12,1,1,3,11,Hibernating
13169.0,197,1,127.2,1,1,1,11,Hibernating
13172.0,35,1,69.6,4,1,1,41,Promising
13173.0,2,10,2285.7,5,5,5,55,Champions
13174.0,4,10,6677.81,5,5,5,55,Champions
13175.0,217,2,831.45,1,2,3,12,Hibernating
13177.0,65,1,229.75,3,1,1,31,About to Sleep
13178.0,32,10,8333.72,4,5,5,45,Loyal Customers
13179.0,253,1,572.3100000000001,1,1,3,11,Hibernating
13180.0,242,1,86.10000000000001,1,1,1,11,Hibernating
13181.0,16,1,359.69,4,1,2,41,Promising
13183.0,29,6,3078.4,4,4,5,44,Loyal Customers
13187.0,259,3,130.99,1,3,1,13,At Risk
13190.0,179,3,570.66,1,3,3,13,At Risk
13191.0,293,1,164.69,1,1,1,11,Hibernating
13192.0,170,4,1646.64,2,4,4,24,At Risk
13194.0,56,1,412.08,3,1,2,31,About to Sleep
13195.0,49,1,172.38,3,1,1,31,About to Sleep
13196.0,78,3,1271.06,2,3,4,23,At Risk
13197.0,244,1,373.01000000000005,1,1,2,11,Hibernating
13198.0,22,2,1572.99,4,2,4,42,Potential Loyalists
13199.0,1,30,6615.77,5,5,5,55,Champions
13201.0,137,4,1240.61,2,4,4,24,At Risk
13202.0,29,7,1580.3,4,5,4,45,Loyal Customers
13203.0,21,6,1778.79,4,4,4,44,Loyal Customers
13204.0,366,1,966.6600000000001,1,1,3,11,Hibernating
13205.0,78,1,2803.2,2,1,5,21,Hibernating
13206.0,35,13,8377.32,4,5,5,45,Loyal Customers
13207.0,86,2,285.6,2,2,2,22,Hibernating
13208.0,84,3,764.6,2,3,3,23,At Risk
13209.0,149,5,2617.9,2,4,5,24,At Risk
13211.0,16,7,1531.9,4,5,4,45,Loyal Customers
13213.0,18,6,2330.94,4,4,5,44,Loyal Customers
13214.0,52,7,3264.23,3,5,5,35,Loyal Customers
13215.0,37,1,81.6,3,1,1,31,About to Sleep
13217.0,290,1,132.5,1,1,1,11,Hibernating
13219.0,253,1,76.23,1,1,1,11,Hibernating
13220.0,210,1,516.8,1,1,3,11,Hibernating
13222.0,212,1,88.5,1,1,1,11,Hibernating
13223.0,58,4,805.92,3,4,3,34,Loyal Customers
13225.0,56,9,9796.23,3,5,5,35,Loyal Customers
13226.0,28,1,204.25,4,1,1,41,Promising
13230.0,0,17,3553.81,5,5,5,55,Champions
13233.0,55,2,571.34,3,2,3,32,About to Sleep
13234.0,307,2,356.95,1,2,2,12,Hibernating
13237.0,22,1,643.0,4,1,3,41,Promising
13238.0,65,2,305.9,3,2,2,32,About to Sleep
13239.0,72,4,1265.1299999999999,2,4,4,24,At Risk
13240.0,0,5,1074.8700000000001,5,4,4,54,Champions
13241.0,46,1,115.58,3,1,1,31,About to Sleep
13242.0,86,4,429.0,2,4,2,24,At Risk
13243.0,84,4,677.97,2,4,3,24,At Risk
13245.0,67,1,558.72,3,1,3,31,About to Sleep
13246.0,28,5,1400.13,4,4,4,44,Loyal Customers
13249.0,36,6,897.52,3,4,3,34,Loyal Customers
13250.0,95,2,256.04,2,2,2,22,Hibernating
13251.0,37,1,252.68,3,1,2,31,About to Sleep
13252.0,29,2,399.3,4,2,2,42,Potential Loyalists
13253.0,65,2,1920.71,3,2,4,32,About to Sleep
13254.0,11,1,51.41,5,1,1,51,New Customers
13255.0,8,2,504.95,5,2,2,52,Potential Loyalists
13257.0,71,1,149.75,2,1,1,21,Hibernating
13258.0,14,2,336.59999999999997,5,2,2,52,Potential Loyalists
13259.0,32,8,1141.06,4,5,4,45,Loyal Customers
13262.0,24,2,373.16,4,2,2,42,Potential Loyalists
13263.0,28,4,1250.6200000000001,4,4,4,44,Loyal Customers
13264.0,77,1,722.5600000000001,2,1,3,21,Hibernating
13266.0,48,7,2300.78,3,5,5,35,Loyal Customers
13267.0,1,18,5236.77,5,5,5,55,Champions
13269.0,4,14,3545.47,5,5,5,55,Champions
13270.0,1,1,590.0,5,1,3,51,New Customers
13274.0,44,1,360.85,3,1,2,31,About to Sleep
13275.0,18,2,241.66,4,2,1,42,Potential Loyalists
13276.0,32,3,1348.33,4,3,4,43,Potential Loyalists
13277.0,15,3,264.9,4,3,2,43,Potential Loyalists
13278.0,34,3,893.12,4,3,3,43,Potential Loyalists
13280.0,14,4,1507.77,5,4,4,54,Champions
13281.0,74,1,350.85,2,1,2,21,Hibernating
13282.0,41,1,181.05,3,1,1,31,About to Sleep
13283.0,202,2,279.7,1,2,2,12,Hibernating
13285.0,235,2,655.47,1,2,3,12,Hibernating
13286.0,235,1,734.91,1,1,3,11,Hibernating
13287.0,238,3,781.59,1,3,3,13,At Risk
13288.0,78,5,927.61,2,4,3,24,At Risk
13289.0,358,1,307.95,1,1,2,11,Hibernating
13290.0,73,1,208.63,2,1,1,21,Hibernating
13291.0,49,10,2959.73,3,5,5,35,Loyal Customers
13292.0,50,3,415.57,3,3,2,33,Need Attention
13293.0,27,6,1192.94,4,4,4,44,Loyal Customers
13294.0,281,1,815.79,1,1,3,11,Hibernating
13295.0,11,3,900.77,5,3,3,53,Potential Loyalists
13296.0,58,5,705.11,3,4,3,34,Loyal Customers
13297.0,20,3,2278.77,4,3,5,43,Potential Loyalists
13299.0,58,2,1076.2,3,2,4,32,About to Sleep
13300.0,23,2,913.62,4,2,3,42,Potential Loyalists
13302.0,161,1,95.45,2,1,1,21,Hibernating
13303.0,35,1,61.72,4,1,1,41,Promising
13304.0,90,3,917.57,2,3,3,23,At Risk
13305.0,7,7,1753.85,5,5,4,55,Champions
13306.0,65,1,53.65,3,1,1,31,About to Sleep
13307.0,122,2,258.34,2,2,2,22,Hibernating
13308.0,231,1,284.86,1,1,2,11,Hibernating
13309.0,27,1,249.58,4,1,1,41,Promising
13310.0,15,2,409.17,4,2,2,42,Potential Loyalists
13312.0,86,1,124.75,2,1,1,21,Hibernating
13313.0,114,7,1890.0,2,5,4,25,Cant Loose
13315.0,324,1,310.26000000000005,1,1,2,11,Hibernating
13316.0,27,6,7213.84,4,4,5,44,Loyal Customers
13317.0,20,13,4212.411,4,5,5,45,Loyal Customers
13319.0,0,34,11236.95,5,5,5,55,Champions
13320.0,69,2,679.4,3,2,3,32,About to Sleep
13324.0,63,8,3391.52,3,5,5,35,Loyal Customers
13326.0,67,1,281.76,3,1,2,31,About to Sleep
13327.0,0,14,6251.71,5,5,5,55,Champions
13329.0,1,7,4323.97,5,5,5,55,Champions
13330.0,90,3,1665.25,2,3,4,23,At Risk
13331.0,36,1,262.4,3,1,2,31,About to Sleep
13333.0,46,3,1015.74,3,3,4,33,Need Attention
13334.0,171,2,2726.93,2,2,5,22,Hibernating
13337.0,181,1,1575.26,1,1,4,11,Hibernating
13338.0,176,3,1958.6,1,3,4,13,At Risk
13340.0,52,5,11364.08,3,4,5,34,Loyal Customers
13346.0,97,6,299.4,2,4,2,24,At Risk
13357.0,129,4,3228.41,2,4,5,24,At Risk
13359.0,38,1,603.75,3,1,3,31,About to Sleep
13360.0,66,4,1553.65,3,4,4,34,Loyal Customers
13361.0,107,2,1450.5,2,2,4,22,Hibernating
13362.0,13,3,2303.33,5,3,5,53,Potential Loyalists
13363.0,44,1,731.36,3,1,3,31,About to Sleep
13367.0,66,1,510.2,3,1,3,31,About to Sleep
13368.0,49,2,498.1,3,2,2,32,About to Sleep
13369.0,0,1,308.28000000000003,5,1,2,51,New Customers
13370.0,6,1,754.87,5,1,3,51,New Customers
13371.0,140,2,2297.66,2,2,5,22,Hibernating
13373.0,50,3,4274.94,3,3,5,33,Need Attention
13374.0,49,2,422.8,3,2,2,32,About to Sleep
13375.0,79,1,1013.58,2,1,4,21,Hibernating
13377.0,31,2,1552.88,4,2,4,42,Potential Loyalists
13380.0,67,1,62.4,3,1,1,31,About to Sleep
13381.0,14,6,4585.06,5,4,5,54,Champions
13382.0,63,4,1164.59,3,4,4,34,Loyal Customers
13383.0,178,1,305.28000000000003,1,1,2,11,Hibernating
13384.0,25,4,2528.9,4,4,5,44,Loyal Customers
13386.0,49,2,835.46,3,2,3,32,About to Sleep
13387.0,52,1,189.44,3,1,1,31,About to Sleep
13388.0,238,1,508.55,1,1,3,11,Hibernating
13392.0,312,1,91.14,1,1,1,11,Hibernating
13393.0,218,4,1131.45,1,4,4,14,At Risk
13394.0,14,11,4101.68,5,5,5,55,Champions
13395.0,35,2,872.51,4,2,3,42,Potential Loyalists
13397.0,72,5,1647.74,2,4,4,24,At Risk
13398.0,83,1,213.0,2,1,1,21,Hibernating
13399.0,99,3,275.4,2,3,2,23,At Risk
13400.0,217,1,310.83,1,1,2,11,Hibernating
13402.0,7,3,913.9,5,3,3,53,Potential Loyalists
13403.0,22,2,154.5,4,2,1,42,Potential Loyalists
13405.0,116,3,641.36,2,3,3,23,At Risk
13406.0,62,2,568.92,3,2,3,32,About to Sleep
13407.0,213,3,2244.7,1,3,5,13,At Risk
13408.0,6,46,23616.422,5,5,5,55,Champions
13410.0,28,4,1198.9,4,4,4,44,Loyal Customers
13412.0,255,1,487.35,1,1,2,11,Hibernating
13413.0,274,6,429.44,1,4,2,14,At Risk
13414.0,98,3,1103.64,2,3,4,23,At Risk
13415.0,107,4,800.67,2,4,3,24,At Risk
13416.0,371,1,228.3,1,1,1,11,Hibernating
13417.0,182,4,1028.66,1,4,4,14,At Risk
13418.0,7,15,6106.17,5,5,5,55,Champions
13421.0,41,6,2252.04,3,4,5,34,Loyal Customers
13423.0,63,1,217.03,3,1,1,31,About to Sleep
13424.0,84,1,572.77,2,1,3,21,Hibernating
13425.0,143,2,1779.42,2,2,4,22,Hibernating
13426.0,17,12,4526.06,4,5,5,45,Loyal Customers
13427.0,112,3,423.93,2,3,2,23,At Risk
13428.0,149,2,281.51,2,2,2,22,Hibernating
13431.0,41,6,2047.14,3,4,4,34,Loyal Customers
13432.0,206,2,439.1,1,2,2,12,Hibernating
13433.0,136,4,658.32,2,4,3,24,At Risk
13434.0,20,3,1132.6200000000001,4,3,4,43,Potential Loyalists
13435.0,11,2,665.34,5,2,3,52,Potential Loyalists
13438.0,182,1,46.5,1,1,1,11,Hibernating
13439.0,23,2,702.9,4,2,3,42,Potential Loyalists
13440.0,58,7,1295.25,3,5,4,35,Loyal Customers
13441.0,66,1,424.26,3,1,2,31,About to Sleep
13442.0,302,3,419.87,1,3,2,13,At Risk
13443.0,83,6,1280.16,2,4,4,24,At Risk
13444.0,9,2,631.68,5,2,3,52,Potential Loyalists
13445.0,261,1,241.89999999999998,1,1,1,11,Hibernating
13446.0,65,11,3881.89,3,5,5,35,Loyal Customers
13448.0,8,9,5701.5,5,5,5,55,Champions
13450.0,9,7,2076.32,5,5,4,55,Champions
13451.0,16,6,4214.77,4,4,5,44,Loyal Customers
13452.0,107,1,139.8,2,1,1,21,Hibernating
13453.0,37,1,424.71,3,1,2,31,About to Sleep
13454.0,276,1,219.87,1,1,1,11,Hibernating
13455.0,1,5,1847.5900000000001,5,4,4,54,Champions
13457.0,323,2,148.22,1,2,1,12,Hibernating
13458.0,14,2,2312.7000000000003,5,2,5,52,Potential Loyalists
13459.0,259,2,1160.4099999999999,1,2,4,12,Hibernating
13461.0,42,3,2715.0,3,3,5,33,Need Attention
13462.0,45,4,1002.35,3,4,4,34,Loyal Customers
13464.0,29,5,2422.96,4,4,5,44,Loyal Customers
13465.0,81,2,931.12,2,2,3,22,Hibernating
13466.0,43,4,705.45,3,4,3,34,Loyal Customers
13468.0,3,38,7685.54,5,5,5,55,Champions
13469.0,288,1,82.4,1,1,1,11,Hibernating
13472.0,98,2,592.24,2,2,3,22,Hibernating
13473.0,209,6,2235.12,1,4,5,14,At Risk
13474.0,78,2,434.2,2,2,2,22,Hibernating
13476.0,41,3,823.0,3,3,3,33,Need Attention
13477.0,90,5,1379.5900000000001,2,4,4,24,At Risk
13478.0,104,5,2215.78,2,4,5,24,At Risk
13479.0,87,2,550.42,2,2,3,22,Hibernating
13480.0,51,2,627.82,3,2,3,32,About to Sleep
13481.0,9,6,2026.28,5,4,4,54,Champions
13482.0,262,1,151.45,1,1,1,11,Hibernating
13484.0,18,2,476.92,4,2,2,42,Potential Loyalists
13485.0,11,10,2564.98,5,5,5,55,Champions
13487.0,140,2,271.47,2,2,2,22,Hibernating
13488.0,2,11,6619.57,5,5,5,55,Champions
13490.0,289,1,154.25,1,1,1,11,Hibernating
13491.0,7,18,3350.7400000000002,5,5,5,55,Champions
13495.0,3,6,3329.39,5,4,5,54,Champions
13497.0,3,5,972.28,5,4,3,54,Champions
13498.0,365,1,327.38,1,1,2,11,Hibernating
13500.0,36,1,299.53,3,1,2,31,About to Sleep
13501.0,121,2,1544.79,2,2,4,22,Hibernating
13502.0,50,2,488.5,3,2,2,32,About to Sleep
13503.0,114,5,1688.54,2,4,4,24,At Risk
13506.0,4,4,1180.68,5,4,4,54,Champions
13508.0,277,1,176.07999999999998,1,1,1,11,Hibernating
13509.0,142,1,135.0,2,1,1,21,Hibernating
13510.0,10,7,2766.73,5,5,5,55,Champions
13511.0,311,1,282.76,1,1,2,11,Hibernating
13512.0,22,3,462.18,4,3,2,43,Potential Loyalists
13513.0,76,2,619.49,2,2,3,22,Hibernating
13514.0,63,3,663.7,3,3,3,33,Need Attention
13515.0,84,2,374.7,2,2,2,22,Hibernating
13516.0,52,1,295.85,3,1,2,31,About to Sleep
13519.0,77,1,220.46,2,1,1,21,Hibernating
13520.0,6,6,3285.05,5,4,5,54,Champions
13523.0,1,2,1136.64,5,2,4,52,Potential Loyalists
13526.0,373,2,1182.0,1,2,4,12,Hibernating
13527.0,53,5,2396.23,3,4,5,34,Loyal Customers
13530.0,269,1,402.98,1,1,2,11,Hibernating
13531.0,1,5,1254.72,5,4,4,54,Champions
13534.0,14,10,1850.82,5,5,4,55,Champions
13535.0,37,1,89.5,3,1,1,31,About to Sleep
13537.0,60,2,717.85,3,2,3,32,About to Sleep
13538.0,31,5,1831.88,4,4,4,44,Loyal Customers
13539.0,55,4,938.02,3,4,3,34,Loyal Customers
13540.0,102,3,632.39,2,3,3,23,At Risk
13541.0,62,2,785.25,3,2,3,32,About to Sleep
13542.0,11,17,4006.17,5,5,5,55,Champions
13543.0,269,2,1439.61,1,2,4,12,Hibernating
13544.0,46,4,537.59,3,4,3,34,Loyal Customers
13545.0,25,2,374.64,4,2,2,42,Potential Loyalists
13546.0,17,2,465.15,4,2,2,42,Potential Loyalists
13547.0,43,1,175.53,3,1,1,31,About to Sleep
13548.0,106,1,226.57999999999998,2,1,1,21,Hibernating
13549.0,22,1,87.6,4,1,1,41,Promising
13550.0,18,1,349.51,4,1,2,41,Promising
13551.0,301,1,152.39999999999998,1,1,1,11,Hibernating
13552.0,63,10,3238.85,3,5,5,35,Loyal Customers
13553.0,309,1,517.8,1,1,3,11,Hibernating
13554.0,15,7,1638.28,4,5,4,45,Loyal Customers
13555.0,13,9,4849.91,5,5,5,55,Champions
13556.0,64,2,200.82,3,2,1,32,About to Sleep
13557.0,50,11,2448.2,3,5,5,35,Loyal Customers
13559.0,147,2,990.0,2,2,3,22,Hibernating
13561.0,32,10,1678.86,4,5,4,45,Loyal Customers
13562.0,36,5,3038.85,3,4,5,34,Loyal Customers
13564.0,3,35,15500.53,5,5,5,55,Champions
13565.0,46,1,174.57999999999998,3,1,1,31,About to Sleep
13566.0,69,3,833.41,3,3,3,33,Need Attention
13567.0,63,4,1083.69,3,4,4,34,Loyal Customers
13569.0,2,3,520.03,5,3,3,53,Potential Loyalists
13571.0,17,14,2454.2200000000003,4,5,5,45,Loyal Customers
13573.0,14,4,622.07,5,4,3,54,Champions
13574.0,46,1,421.25,3,1,2,31,About to Sleep
13576.0,8,11,4834.4,5,5,5,55,Champions
13577.0,17,7,1801.68,4,5,4,45,Loyal Customers
13578.0,44,1,147.66,3,1,1,31,About to Sleep
13579.0,4,4,1072.0,5,4,4,54,Champions
13580.0,41,1,107.75,3,1,1,31,About to Sleep
13581.0,49,1,162.53,3,1,1,31,About to Sleep
13582.0,24,2,241.68,4,2,1,42,Potential Loyalists
13583.0,314,1,664.001,1,1,3,11,Hibernating
13584.0,133,2,250.05,2,2,1,22,Hibernating
13585.0,165,3,684.54,2,3,3,23,At Risk
13586.0,176,1,131.53,1,1,1,11,Hibernating
13587.0,84,3,961.1,2,3,3,23,At Risk
13589.0,84,4,741.09,2,4,3,24,At Risk
13590.0,10,12,4367.67,5,5,5,55,Champions
13591.0,70,4,976.81,3,4,3,34,Loyal Customers
13593.0,22,9,3486.61,4,5,5,45,Loyal Customers
13594.0,120,1,136.35000000000002,2,1,1,21,Hibernating
13595.0,151,3,818.22,2,3,3,23,At Risk
13597.0,35,2,396.71,4,2,2,42,Potential Loyalists
13598.0,130,4,609.42,2,4,3,24,At Risk
13599.0,1,14,5013.96,5,5,5,55,Champions
13600.0,269,1,298.9,1,1,2,11,Hibernating
13601.0,27,2,491.82,4,2,2,42,Potential Loyalists
13602.0,16,3,596.28,4,3,3,43,Potential Loyalists
13604.0,293,1,717.62,1,1,3,11,Hibernating
13605.0,22,2,522.67,4,2,3,42,Potential Loyalists
13607.0,37,1,400.3,3,1,2,31,About to Sleep
13608.0,175,1,236.2,2,1,1,21,Hibernating
13609.0,228,1,167.35,1,1,1,11,Hibernating
13610.0,22,7,1044.0,4,5,4,45,Loyal Customers
13611.0,9,7,2147.73,5,5,5,55,Champions
13612.0,267,1,818.29,1,1,3,11,Hibernating
13613.0,87,5,1039.8500000000001,2,4,4,24,At Risk
13614.0,28,2,748.73,4,2,3,42,Potential Loyalists
13615.0,34,7,5854.84,4,5,5,45,Loyal Customers
13616.0,203,2,288.1,1,2,2,12,Hibernating
13617.0,43,5,734.57,3,4,3,34,Loyal Customers
13619.0,179,2,231.69,1,2,1,12,Hibernating
13620.0,163,1,112.34,2,1,1,21,Hibernating
13622.0,331,1,658.95,1,1,3,11,Hibernating
13623.0,15,5,1818.71,4,4,4,44,Loyal Customers
13624.0,23,1,462.08,4,1,2,41,Promising
13625.0,231,1,301.26,1,1,2,11,Hibernating
13626.0,14,1,449.81,5,1,2,51,New Customers
13627.0,123,2,607.43,2,2,3,22,Hibernating
13628.0,311,1,310.14,1,1,2,11,Hibernating
13629.0,48,8,5578.5,3,5,5,35,Loyal Customers
13632.0,29,3,1526.88,4,3,4,43,Potential Loyalists
13634.0,9,11,3498.31,5,5,5,55,Champions
13635.0,77,3,1928.13,2,3,4,23,At Risk
13639.0,71,1,312.93,2,1,2,21,Hibernating
13640.0,246,1,405.0,1,1,2,11,Hibernating
13641.0,275,5,1016.47,1,4,4,14,At Risk
13642.0,67,3,159.92,3,3,1,33,Need Attention
13643.0,17,7,1637.33,4,5,4,45,Loyal Customers
13646.0,34,2,326.25,4,2,2,42,Potential Loyalists
13647.0,129,4,1393.56,2,4,4,24,At Risk
13648.0,35,8,1764.02,4,5,4,45,Loyal Customers
13649.0,1,5,1332.28,5,4,4,54,Champions
13650.0,9,4,1451.66,5,4,4,54,Champions
13651.0,16,1,132.65,4,1,1,41,Promising
13652.0,3,3,1475.77,5,3,4,53,Potential Loyalists
13653.0,122,1,152.2,2,1,1,21,Hibernating
13654.0,15,5,3600.67,4,4,5,44,Loyal Customers
13655.0,9,4,1347.54,5,4,4,54,Champions
13656.0,134,2,699.2,2,2,3,22,Hibernating
13658.0,18,4,3386.33,4,4,5,44,Loyal Customers
13659.0,51,10,3321.68,3,5,5,35,Loyal Customers
13660.0,35,1,314.59,4,1,2,41,Promising
13661.0,238,1,325.24,1,1,2,11,Hibernating
13662.0,20,8,1352.35,4,5,4,45,Loyal Customers
13663.0,15,4,1858.04,4,4,4,44,Loyal Customers
13665.0,21,3,1711.6599999999999,4,3,4,43,Potential Loyalists
13666.0,55,2,43.25,3,2,1,32,About to Sleep
13668.0,18,14,6726.35,4,5,5,45,Loyal Customers
13669.0,42,1,195.0,3,1,1,31,About to Sleep
13671.0,29,1,194.95,4,1,1,41,Promising
13672.0,365,1,233.53,1,1,1,11,Hibernating
13674.0,67,1,240.68,3,1,1,31,About to Sleep
13676.0,174,2,243.9,2,2,1,22,Hibernating
13677.0,39,2,556.1899999999999,3,2,3,32,About to Sleep
13679.0,128,3,281.26,2,3,2,23,At Risk
13680.0,106,8,7713.25,2,5,5,25,Cant Loose
13683.0,92,1,258.6,2,1,2,21,Hibernating
13684.0,25,3,529.75,4,3,3,43,Potential Loyalists
13686.0,15,2,337.04,4,2,2,42,Potential Loyalists
13687.0,73,1,11880.84,2,1,5,21,Hibernating
13688.0,270,1,375.5,1,1,2,11,Hibernating
13689.0,79,1,349.5,2,1,2,21,Hibernating
13691.0,31,1,212.78,4,1,1,41,Promising
13692.0,43,2,1626.08,3,2,4,32,About to Sleep
13693.0,9,9,2011.82,5,5,4,55,Champions
13694.0,8,94,131443.19,5,5,5,55,Champions
13695.0,212,1,266.6,1,1,2,11,Hibernating
13696.0,56,3,2020.4,3,3,4,33,Need Attention
13698.0,231,2,465.53000000000003,1,2,2,12,Hibernating
13699.0,185,1,455.57,1,1,2,11,Hibernating
13700.0,52,3,348.34,3,3,2,33,Need Attention
13701.0,81,1,161.0,2,1,1,21,Hibernating
13702.0,80,1,135.18,2,1,1,21,Hibernating
13703.0,50,1,326.06,3,1,2,31,About to Sleep
13705.0,8,5,1323.47,5,4,4,54,Champions
13706.0,261,1,300.38,1,1,2,11,Hibernating
13707.0,64,3,2559.45,3,3,5,33,Need Attention
13709.0,81,5,1263.7,2,4,4,24,At Risk
13710.0,58,2,329.04,3,2,2,32,About to Sleep
13711.0,41,7,1540.2,3,5,4,35,Loyal Customers
13712.0,245,1,537.5799999999999,1,1,3,11,Hibernating
13713.0,43,3,743.26,3,3,3,33,Need Attention
13714.0,100,1,161.35,2,1,1,21,Hibernating
13715.0,7,13,7403.95,5,5,5,55,Champions
13717.0,92,2,318.29,2,2,2,22,Hibernating
13719.0,28,6,1773.57,4,4,4,44,Loyal Customers
13721.0,30,1,217.39999999999998,4,1,1,41,Promising
13722.0,55,7,3260.0,3,5,5,35,Loyal Customers
13723.0,27,5,1009.35,4,4,4,44,Loyal Customers
13724.0,272,1,213.01,1,1,1,11,Hibernating
13727.0,246,6,746.57,1,4,3,14,At Risk
13728.0,22,10,1839.03,4,5,4,45,Loyal Customers
13729.0,70,3,724.73,3,3,3,33,Need Attention
13733.0,45,2,487.03000000000003,3,2,2,32,About to Sleep
13734.0,143,4,6701.640000000001,2,4,5,24,At Risk
13735.0,11,9,6927.9800000000005,5,5,5,55,Champions
13736.0,60,5,2034.31,3,4,4,34,Loyal Customers
13738.0,31,1,440.93,4,1,2,41,Promising
13739.0,162,1,75.3,2,1,1,21,Hibernating
13740.0,50,4,1247.02,3,4,4,34,Loyal Customers
13745.0,181,1,477.32,1,1,2,11,Hibernating
13746.0,48,1,176.69,3,1,1,31,About to Sleep
13747.0,8,2,169.79999999999998,5,2,1,52,Potential Loyalists
13748.0,8,5,1320.1,5,4,4,54,Champions
13750.0,15,6,1954.92,4,4,4,44,Loyal Customers
13752.0,162,1,404.45000000000005,2,1,2,21,Hibernating
13753.0,233,3,1353.31,1,3,4,13,At Risk
13754.0,72,1,164.45,2,1,1,21,Hibernating
13756.0,2,10,4017.9800000000005,5,5,5,55,Champions
13757.0,309,1,195.55,1,1,1,11,Hibernating
13758.0,1,10,6226.43,5,5,5,55,Champions
13760.0,39,3,1076.85,3,3,4,33,Need Attention
13761.0,137,4,881.52,2,4,3,24,At Risk
13762.0,228,4,2165.76,1,4,5,14,At Risk
13763.0,52,2,3502.48,3,2,5,32,About to Sleep
13764.0,204,3,1431.5,1,3,4,13,At Risk
13765.0,288,1,352.821,1,1,2,11,Hibernating
